Observation_Id,Main_Incoming_Water,Packed_Volume,Beer_Brewed_HG,Racked_Volume,Filter_Total_volume,Line_1_Packed_Volume,Line_2_Packed_Volume,Line_3_Packed_Volume,Line_4_Packed_Volume,Line_5_Packed_Volume,Line_6_Packed_Volume
OBS101001,2.26799,30238.40706,13078.25207,13481.03051,25724.94286,5544.473152,2254.398493,9208.305015,4315.970176,2775.300881,6294.58861
OBS101002,2.93704,21680.78117,9777.284822,7573.006033,27019.40005,3378.952633,253.9117024,8662.60387,1569.617315,3913.651173,3240.083073
OBS101003,2.26734,28092.54498,1445.839137,9565.095591,28347.2053,2236.430832,3458.573288,3990.617639,4970.978547,7548.971055,5261.045372
OBS101004,3.09971,28113.33333,11116.16667,12220,28143,3977.33333,1867.33333,7260.66667,4616,6021.66667,3997
OBS101005,3.69434,21551.06268,18324.40584,7288.609337,25143.29711,3243.98421,141.7533623,9064.226119,4798.729444,4414.203731,3379.877557
OBS101006,16.05103,8275.5,10671,13426,21196.5,3330,838,9398.5,4341,0,3015.5
OBS101007,3.58757,20201.48667,10262,13072.66667,21479.66667,3829.66667,1686,4150,3577.33333,5672.66667,1073
OBS101008,2.92305,25152.72667,11001.66667,16000.33333,24801.33333,2395.33333,2923,6014.66667,4125.66667,6301,3134.33333
OBS101009,3.34872,20919.26333,12469.19454,12936.62881,20887.81696,3839.231649,26.06693131,7238.090553,4061.44978,4408.867267,937.8338904
OBS101010,3.43942,21264.33333,8309,9568.33333,19931.66667,3008.66667,383,6184,1169,7889,2483
OBS101011,2.22803,29298.10943,3028.023339,10890.52325,12561.69364,3237.692287,2807.01791,5951.065876,5366.852487,4869.419127,6416.409683
OBS101012,2.21173,21977.5,13353.75,10756.5,21778.5,4675,167,4473,1486.5,6846,3668.5
OBS101013,3.58061,21190.91019,19845.37891,12806.15799,22666.11879,3683.564045,2534.287499,3409.236073,3571.612814,3369.122326,3379.939771
OBS101014,2.54081,28999.99634,11027.24675,8839.163574,17127.98816,3575.297889,3091.945597,8387.965716,3937.799823,8371.412488,1357.144376
OBS101015,2.95092,23697.80176,11014.784,13760.16783,24780.72913,3791.530388,1176.371131,9316.518742,4897.236836,4679.259525,437.4529594
OBS101016,2.88168,28311.62184,12098.61896,17515.43903,30124.73589,3113.481374,3008.680163,9235.392534,4900.431535,1587.305644,5839.484378
OBS101017,2.30537,28812.69295,11652.22613,11453.49669,18169.28757,3325.473156,1614.695896,8846.579178,2759.399998,6461.039257,4327.768546
OBS101018,2.44621,26513.39828,10129.03702,11041.73337,24428.34526,4724.711494,1632.204807,8334.733698,4530.128813,2562.415361,4106.261797
OBS101019,3.13602,27509.81669,18412.7506,14520.97924,23620.52658,5191.068085,2815.786042,7066.54239,4806.799278,7696.77166,277.5540489
OBS101020,2.79137,27815.78234,15202.36269,12687.2717,30440.02583,6840.534335,589.2229548,10451.87565,3992.119335,6020.280599,5046.171225
OBS101021,2.78244,27095.35747,,12852.25464,28211.24908,3964.738762,2441.193199,5950.649281,4286.331922,6688.349453,3257.647778
OBS101022,4.85392,13107.82832,17835.59574,14943.07634,18689.46102,4801.82211,930.6235632,0.269706625,4382.547108,114.1176557,2484.099509
OBS101023,6.1359,14144,9048.66667,10216.66667,15427,2274.66667,1497.33333,4708.33333,2573.66667,0,2682.33333
OBS101024,3.27795,16672.7413,6048.239528,7484.677556,16099.61,2900.540316,2772.670387,3437.767576,3972.415598,53.31475375,3267.549323
OBS101025,3.19849,25699.53195,14172.91004,15848.39295,36810.66613,4307.126787,2063.411859,9135.410225,5935.651377,3790.330246,4765.530215
OBS101026,2.78244,27707.53587,14935.31886,13951.5377,27721.76023,4900.049635,3010.468972,5522.180068,3942.851372,7060.184764,2624.20525
OBS101027,3.43379,18831.14476,15331.62844,6659.637954,17973.54572,4769.485277,1995.229727,8618.828457,3023.120498,451.6797385,4192.723288
OBS101028,3.42044,21209.51377,6386.852883,12592.54558,22432.1431,1655.797127,2380.025359,4902.476503,6068.612965,996.301723,4490.409494
OBS101029,3.40759,25668.66667,16363.16667,16016.33333,29058.66667,4008.33333,1992.66667,6340.33333,4600.33333,8010.33333,3949.33333
OBS101030,3.01204,22039.45897,14746.80869,15204.65892,26148.65835,1188.891374,2152.885143,5753.715374,5512.671477,5600.118221,1326.340084
OBS101031,34.4968,1929.613393,5105.66751,1955.369763,14942.3112,7404.990519,3128.039072,11531.76369,2091.029013,5535.620521,2622.971052
OBS101032,3.19988,23647.5,14879.75,,25584,4090.5,2502,6006,3355,3555,3578.5
OBS101033,2.9136,26663.80349,11933.83593,12120.2468,22493.53268,2175.925437,1489.070688,9585.051032,5591.375266,7678.056444,725.5702354
OBS101034,4.09474,19777.84772,15524.81362,11546.22499,29112.43299,3624.996144,1990.971033,73.64272503,5777.580157,7916.470227,6572.242703
OBS101035,2.6146,27274.33333,11281.33333,12710.66667,25503.66667,3673.66667,2037.66667,6987.66667,2810.66667,6237.33333,5075.66667
OBS101036,4.61794,17263.5179,18655.84516,13318.93129,26651.39378,3082.286395,1092.419824,63.40313716,4469.721661,8428.76105,4579.541789
OBS101037,3.59835,26572.70722,17720.6914,3850.179064,23976.37048,2549.475817,4398.836579,3343.527693,7838.130205,2775.795997,4777.952851
OBS101038,4.70376,11993.66667,11729.33333,7850,14031.66667,2764,818.33333,0,0,4624,3396.33333
OBS101039,3.76345,19352.41701,20239.04289,2483.944488,16501.24967,5178.194595,1919.872579,5448.840825,3135.51586,3774.601417,133.1462313
OBS101040,2.52511,25834.50965,8602.850832,4327.587531,14798.54105,1335.071614,526.339792,9610.410666,6554.856155,11547.03292,1181.484214
OBS101041,3.00122,25867.73991,6615.442315,14964.31961,24144.30499,4301.01175,2984.441397,5109.98111,4657.98329,8691.52788,3728.04885
OBS101042,2.88786,17627,9643.75,11633.5,8197.5,4852.5,2929,0,4572,0,4898
OBS101043,3.48699,20165.39025,16876.05319,11722.0136,22528.65504,2153.908655,1310.859634,4284.933462,4595.499809,5342.306163,1873.38103
OBS101044,4.95768,11489.81391,16765.75064,13404.54089,9562.076386,3169.771653,104.7248806,2.697443275,4740.220538,55.12305181,3455.967334
OBS101045,4.61794,16357.14791,21341.46533,14662.59723,24689.42969,3161.53548,568.3612534,16.71804083,3789.558003,8781.718975,3491.228445
OBS101046,4.09474,18908.07076,12550.85205,8442.544669,31459.30091,2418.11324,1442.798432,96.18686736,6142.191154,7706.100376,7617.951009
OBS101047,2.52511,22665.69084,10035.99436,2787.525547,14190.87883,1234.747398,56.12122587,7867.016246,6187.766368,7837.068032,3748.337368
OBS101048,2.57967,32467.11104,14904.42931,11046.37858,31444.35119,3934.939641,2225.143435,7961.958643,3436.201789,9278.675348,5316.662818
OBS101049,21.3423,5951.66667,9897.5,12310.66667,18606.66667,2220,558.66667,6389,2894,0,3742.17333
OBS101050,3.02354,21192.02754,1606.27634,6279.532303,14152.76906,3401.163184,2993.817949,421.4355033,4066.563745,4405.982638,5334.587598
OBS101051,2.82713,25129.99624,8876.247931,12297.9873,19978.74899,2641.882535,3335.973841,1901.252855,4426.514167,3997.131522,3438.576309
OBS101052,3.29896,27043.9612,20769.19271,5619.9574,25242.97107,3683.200558,1848.760601,9680.497539,4973.533888,5722.886362,4760.876593
OBS101053,3.01205,24108.41764,10893.55535,7149.904757,26033.11735,4466.697113,1517.501304,9920.85018,4358.041518,1498.583062,6527.91271
OBS101054,2.75812,21983.56856,9364.746418,8002.036083,23089.82063,2884.402574,2365.031597,6655.652576,5767.778184,6825.721693,4182.145773
OBS101055,2.8431,26173.59,13382.5,15693,25678,2641.5,3013.5,7237.5,3723,5714,3663
OBS101056,4.15232,19625.23374,17545.08828,14853.16133,27080.14244,4566.74077,198.3766254,4780.160714,2719.17983,7948.720952,2869.929383
OBS101057,3.26504,22363.77326,18614.98439,12472.67555,30279.85107,5737.633007,1873.076123,8956.469964,2792.355785,5199.782782,2210.336243
OBS101058,5.59475,14244.37252,12934.94507,6879.927796,27118.05213,4310.257358,1891.739611,42.03955923,2944.122788,62.89929452,5332.441492
OBS101059,5.17561,13606.44192,9760.350412,16386.64619,22274.70805,5012.209768,1619.153885,1819.913169,3576.067293,860.5336996,4779.87157
OBS101060,2.88168,28938.27532,13487.10213,15870.02801,28083.97463,3194.424065,3089.753251,9489.682721,4642.22595,3293.213735,4758.797332
OBS101061,3.576,24101.35485,13515.50225,14085.25592,27186.93107,3831.821069,2653.503734,5632.439376,3731.826546,7323.058847,5274.894047
OBS101062,44.43907,779.0455592,,14550.21589,18453.85564,2960.831887,2992.260977,6914.055886,637.9220572,4488.710258,782.5196359
OBS101063,2.59435,28134,16374,15146.5,34926,3169,3023,7112.5,4111.5,7419,2788.5
OBS101064,2.26051,32763.91993,6930.167415,13091.9444,36802.24971,2249.893493,2652.170385,6013.923654,5743.132128,9080.848396,6334.457494
OBS101065,3.00747,24161.33333,12245,11569.33333,21704.33333,75.33333,2591,6186,5284.33333,7345.66667,2189
OBS101066,3.84661,14356.42,6712.5,8039.5,14986,3564.83,1609.5,2385,2240.69,0,3988.9
OBS101067,3.7363,10664.99891,7623.059714,3943.389407,13254.12506,2454.058319,385.1129733,392.8695818,2256.931339,4547.501748,1972.582468
OBS101068,2.24876,30703,6780,8657,22556,3478,2332.5,7851.5,5412.5,8250.5,2831
OBS101069,5.89196,15095.65264,17325.12618,15831.82456,29474.05317,3120.785632,2748.181426,689.9139198,241.4217259,7407.43657,3983.399542
OBS101070,2.58403,29823.7262,17079.79495,13085.37563,24651.29238,2383.579444,3410.329115,9881.214186,4466.201893,6721.861347,2522.581704
OBS101071,2.88413,26589.275,13220.75,8661,21283,3911,3071,6625.5,3305,6148.5,3082.31
OBS101072,1.53204,20615.15747,13397.55169,13324.5349,23043.26035,3340.101294,2627.30221,100.1463535,4986.037782,5458.763901,3596.157115
OBS101073,2.7873,23832.31363,10427.90482,17261.20448,24128.16913,3638.323774,800.1199472,6756.001377,3385.341885,6768.070836,1745.78219
OBS101074,5.7542,11974,9108.25,14927,19997,4544.5,2076,0,5353.5,0,0
OBS101075,3.69896,21010,14343,12091.66667,23266.33333,4216.66667,2401.33333,0,4209,7496,2555.66667
OBS101076,3.03621,26942.9965,15765.21372,11176.37281,17234.57757,2690.821602,1300.712757,8518.638018,6028.273914,3463.981661,3941.069164
OBS101077,4.91634,15488.33333,11927.16667,12736.33333,21568.66667,3924,2122.33333,3569,4355.33333,433,5174.46667
OBS101078,2.61483,28808.61385,9764.31276,8802.854861,30907.36468,1869.493437,2257.295723,6774.605553,5609.197752,6712.550216,4638.771714
OBS101079,3.01204,22752.23111,13584.36807,16480.08479,27802.98504,1786.442977,2038.765477,6563.756759,4945.134045,5598.868054,1066.390884
OBS101080,3.52079,19338.5,11228.75,10752.5,18207,0,1902.5,6954,2710,3506,3729
OBS101081,3.22569,21451.83978,9666.693378,4192.558133,17720.84989,2851.558553,3053.642547,6464.632154,4154.236614,2385.282578,2061.611571
OBS101082,2.93954,25050.69311,20132.50587,14660.80144,27923.28429,4446.111934,541.6291034,6784.575581,4711.803065,8634.395541,5468.93451
OBS101083,13.88829,6416.285364,7861.665548,6554.596237,25274.36298,3097.978914,2999.526294,6982.864792,6395.191237,5665.354452,34.79203765
OBS101084,3.85786,14831,6685.16667,7072.66667,15304.33333,2834.33333,0,3199.33333,0,7217.66667,1579.66667
OBS101085,50.34364,339.046725,5773.404093,9543.619009,17266.9914,4101.300467,1606.4654,5546.995196,409.5011805,7145.887996,4232.816869
OBS101086,4.29328,20687.41973,20200.85707,15657.71897,23126.79775,4611.821064,2056.156377,58.92665705,4876.243138,8229.468919,4518.003121
OBS101087,2.62794,30968.12014,13754.23472,13534.00424,34428.56208,3994.694985,2893.936826,8663.960021,4830.095286,5707.44076,4126.446978
OBS101088,2.88517,22797.52962,9426.264799,12777.92725,13606.68777,4052.199322,999.4144224,7274.907854,1697.96646,5724.833825,2824.145256
OBS101089,9.3351,8974.2,16772.83333,13444,21120.33333,1810.33333,1824.33333,0,2059.66667,0,3279.86667
OBS101090,2.89218,34400.70007,22979.79935,16760.09161,29452.02957,4252.715815,2510.706034,9183.235289,3592.104093,8041.159749,1733.562739
OBS101091,15.2223,3772,16041.25,18700.5,13998.5,0,0,0,0,3772,0
OBS101092,2.58227,28353.42381,12369.08899,15074.40899,29774.05015,2525.09451,2685.438916,4720.373981,4781.101366,8204.004873,5299.714171
OBS101093,5.45188,13850.20063,7.216035959,9.96335054,48.7792214,4310.959391,1818.418049,5396.963224,4426.447533,103.1136694,2587.13231
OBS101094,2.90794,28903.5,16231.25,15238,29473,4147,1530.5,9361.5,4495,8169,4639
OBS101095,3.16954,27568.21441,19452.20548,935.9134817,24106.63693,4870.978932,2572.012108,5245.056331,3254.541657,7415.240592,3844.571025
OBS101096,2.09083,29559.06304,9873.602495,1972.736182,14892.95219,3600.515352,3835.588033,7269.398737,7313.666351,2720.193643,4634.754107
OBS101097,2.98315,25301.33333,10782,13433.33333,35893,3815.66667,2496.33333,8608.66667,4904.66667,5934.33333,5522
OBS101098,2.40239,30362.12481,8190.486476,17430.62807,21745.45687,4241.363675,631.2448834,7724.313709,7494.846924,6790.56798,3162.929381
OBS101099,2.87765,25098.57654,12632.39587,13522.51754,30005.33418,3082.003791,26.47371642,9028.910248,4942.713226,7542.441943,5724.298693
OBS101100,2.90857,27864.29629,14816.08377,14775.1233,21572.21277,5620.162251,3713.286478,8183.810899,1063.267567,6461.148735,2509.072312
OBS101101,5.59475,14364.20814,12230.26668,5758.750814,29618.06536,3959.979179,2701.242624,24.65442415,3640.300259,43.00312124,4565.180826
OBS101102,3.22285,25011.21131,12371.50614,10364.3704,24375.48294,1973.507632,2300.345566,4074.393042,6723.619177,3625.499937,6114.585816
OBS101103,2.93644,27214.07094,16122.83122,14095.87887,28710.92201,2956.120822,1521.408293,11577.37854,5911.960072,7556.406065,1332.655688
OBS101104,5.17561,14499.62655,9793.496766,16526.86177,22415.01972,5132.95708,1618.600893,2163.779341,3728.819482,918.5877545,5236.970385
OBS101105,2.6407,19915.04249,3028.67009,8129.181633,15233.31726,1439.322805,817.0950141,5242.156319,4017.615101,5719.403476,2481.95414
OBS101106,5.3754,12031,9599,12893.5,7067.5,3484,1893.5,0,3451,0,3110
OBS101107,2.99522,26233.4806,12318.47984,10238.07114,29451.99046,2087.399758,1418.534745,6542.505946,4840.198393,6632.865769,4194.490825
OBS101108,3.23801,23569.18495,15325.94305,12397.11029,39303.70338,2973.053635,547.7474132,7451.200415,4947.917563,8030.566805,1282.543797
OBS101109,2.65583,28881.61476,6638.264744,7460.676898,25794.63313,5872.477974,1891.376676,5931.089064,3588.736977,3109.094785,2346.568851
OBS101110,3.2176,26615.83292,14747.30252,14415.69477,27114.92661,2749.120002,699.1638237,9522.701193,5238.331338,7398.191359,2113.794174
OBS101111,3.72806,23438.8086,19561.62703,17465.28115,31775.07111,4949.694318,2758.097729,6603.672846,5582.302304,3371.981808,6684.957372
OBS101112,2.58227,29032.87015,12292.40133,15978.92543,30262.62291,2347.64691,2894.529591,4829.023633,4656.506139,8307.927786,4744.708737
OBS101113,3.62618,21629,15270.16667,14558,25895,1787,1257.66667,4532,4524.33333,6221.66667,2673.33333
OBS101114,17.40882,5620.152354,16164.21214,18005.84671,33014.88017,3918.829233,2958.771156,7529.999965,5588.042481,7131.311497,4794.630215
OBS101115,2.94744,29201.64876,14707.45534,15832.69904,21610.68242,1419.43505,2593.120125,5581.613139,4984.917653,8523.254084,5529.219648
OBS101116,4.79972,11979.6058,19531.19359,17315.43834,30893.17658,2030.11243,2089.583178,3302.819713,2430.276232,1581.243363,3546.04516
OBS101117,2.78757,18852.40558,,10381.35721,16749.48718,3562.59697,2045.014341,8344.336438,3094.588052,40.84205347,1340.864755
OBS101118,2.21107,34854.12585,14433.15264,5683.524156,27405.06883,2825.825572,3099.284321,9696.064125,5528.039984,7357.289997,6035.994752
OBS101119,3.23801,21824.13791,10820.45654,8979.683264,44246.20428,2339.069965,253.3976783,7610.145629,2557.473329,7492.999587,1590.423742
OBS101120,2.56205,26518,10517.5,12713.66667,23450.33333,4129,995,7885,4080.33333,7001.33333,1921.33333
OBS101121,2.74313,24650.17376,8624.361105,9472.401026,18038.83051,159.6985139,1518.158575,8797.827815,2424.455887,6474.951418,4830.880807
OBS101122,2.7873,25908.24418,10244.16431,19395.67201,21977.2579,3582.427491,822.3138168,6270.968478,2798.92436,8455.329516,1915.84588
OBS101123,4.53916,17276.94523,12187.32944,8516.040169,20849.67167,5636.691706,785.4376069,1805.129938,4685.156219,4087.56804,256.4097645
OBS101124,4.95454,16045.03,8975.25,5608,19676.5,2415.5,682.5,4271,2966,3385.5,2030.03
OBS101125,2.78757,18376.94993,,9870.007304,15430.41955,3217.892415,1885.685681,8081.57901,2734.698899,15.34649408,1000.445877
OBS101126,2.83376,24733.94279,13789.06788,12415.40188,19803.57766,5368.909672,932.2106411,5871.100668,4266.632522,10324.25787,2290.125095
OBS101127,2.75048,31052.20873,13926.56561,14630.22668,25604.82611,3611.800998,1442.172665,9469.912005,2223.991651,7889.864701,5611.301272
OBS101128,3.39595,23616.63582,13573.03804,14162.14804,25260.10528,600.3985515,4613.521842,3321.707156,5699.238239,3394.765933,5224.294678
OBS101129,2.50536,30863.34975,8324.014196,14983.72897,28993.23967,5191.465577,1592.93655,10332.47472,6874.290239,7441.051595,1325.827011
OBS101130,2.80025,29076.12,14193.5,12459.66667,22232,3285,2634.33333,6567,4352.66667,6402.66667,5430.45333
OBS101131,3.27795,17768.41905,5428.760883,6917.980218,13857.54672,2066.097776,2759.839541,8783.155651,2911.709389,58.19829686,237.2724351
OBS101132,11.7313,9090.702009,3733.90001,5942.395247,18966.88262,24.77672232,2573.993958,1.116109513,5428.031086,28.92419457,12.42822161
OBS101133,2.56649,27619.41958,11004.68724,11633.22813,23203.56786,5275.852071,1583.660635,9119.063741,5635.207734,6183.886067,2522.508816
OBS101134,3.08636,29164.18,19712.5,13383,27164,3458,2563.5,6863.5,3866.5,7123,5010.68
OBS101135,2.44621,26803.45192,10372.81879,10638.65501,24405.00817,5074.085078,1658.809968,8462.118523,4942.997374,1967.403976,4363.242401
OBS101136,2.94865,24595,13266.33333,12410,25188.66667,4301.66667,2199.33333,6788,3760.66667,3183,3779.33333
OBS101137,1.46645,60601.21128,14766.84665,15751.07738,16223.40871,3921.906598,1969.363805,49688.96912,1048.721997,5932.709626,1793.190154
OBS101138,2.72041,30036,10833.75,12924.5,30490.5,4159,2684.5,9971,3866,6148.5,3207
OBS101139,4.69957,15881.81196,14199.40488,6130.887077,24276.16377,4327.908336,36.73817587,5647.124182,1800.661759,3493.599495,1834.760544
OBS101140,3.61936,18343.87667,12307.16667,9642.33333,18555,2806.66667,2708.66667,1808.33333,4388.34,6108.66667,332.66667
OBS101141,4.09474,19145.85407,13204.74183,9350.991658,30578.90935,2875.869164,1555.800408,115.077328,5897.484687,7720.95867,7242.369918
OBS101142,2.75048,32314.44129,13254.99889,14346.87287,23931.76525,3613.922009,1344.382686,9685.876102,855.7466573,7471.165933,5789.953892
OBS101143,3.22285,23975.30153,10842.50196,12222.18676,21822.41159,584.0747326,2875.028135,4491.074088,7501.931652,1654.610148,5955.374724
OBS101144,4.60852,18685.71981,13646.85132,12395.11714,21689.38046,5367.788171,1583.92716,4204.2999,3670.6122,6558.666897,3709.295769
OBS101145,3.02156,28506.00929,15840.54562,17034.77579,30364.87571,5398.073556,2306.21201,7619.400557,6167.810571,6534.216994,4923.480148
OBS101146,30.37089,2707.428303,20199.75284,5063.727656,27792.079,2098.931317,3148.776422,5498.567993,2775.458356,6345.161734,2951.228236
OBS101147,3.35408,24049.10513,12197.41523,11307.84734,27668.41114,3015.3421,1648.816309,5476.187243,6278.498868,9185.447799,575.8044271
OBS101148,3.35408,25272.21806,12593.19942,12306.09523,26524.89362,3633.140129,2209.400204,6235.280611,4710.862686,7834.117597,1489.985019
OBS101149,2.68013,28082.33394,8879.395684,9732.316796,28099.86322,4043.13103,2734.533164,6979.359714,5817.440678,8507.461191,2578.937564
OBS101150,8.64636,8056,16161.25,13773,16906.5,3025.5,713,1119.5,1166,1586.5,2884
